Trip_distance,Dropoff_longitude,Fare_amount,Tolls_amount,lpep_pickup_datetime
0.8447999999999996,-73.94394241333008,5.89,-9.714451465470121e-17,2016-06-02 08:52:56
4.284,-73.98236846923828,18.4,2.5,2016-06-02 06:43:53
4.5753191489361695,-73.94592106595952,21.87234042553192,0.2357446808510637,2016-06-02 18:21:46
3.995,-73.93509292602539,19.0,0.0,2016-06-02 09:04:29
1.1857142857142855,-73.94043731689453,6.785714285714284,-9.714451465470121e-17,2016-06-02 06:43:13
6.341818181818183,-73.96700703014027,26.87878787878788,0.5036363636363632,2016-06-02 09:48:09
6.979722222222224,-73.92463641696507,24.62500000000001,0.30777777777777765,2016-06-02 22:29:37
13.671428571428569,-73.86511284964425,47.42857142857145,1.9785714285714289,2016-06-02 15:37:41
20.9,-74.01209259033203,133.5,0.0,2016-06-02 12:12:21
7.3852941176470575,-73.94453519933364,30.64705882352941,1.303529411764706,2016-06-02 15:39:08
15.70625,-74.03767871856691,75.4375,4.04125,2016-06-02 08:16:02
2.6375,-73.90117645263672,14.125,0.0,2016-06-02 17:11:42
8.541363636363636,-73.9544677734375,34.47727272727273,1.2590909090909093,2016-06-02 13:14:12
2.03,-73.93182544318995,9.459183673469392,-9.714451465470121e-17,2016-06-02 10:15:35
0.825,-73.84421920776367,14.25,0.0,2016-06-02 22:33:44
2.0515714285714286,-73.93219571794782,11.007142857142858,-1.8041124150158796e-16,2016-06-02 17:36:23
9.23,-73.934138211337,35.52272727272728,0.5036363636363634,2016-06-02 13:37:30
3.9978,-73.91963745117188,13.890000000000002,-9.714451465470121e-17,2016-06-02 03:38:14
11.18,-73.87811140580611,43.22727272727273,1.0072727272727269,2016-06-02 19:01:35
7.762,-73.89193725585939,42.7,2.1,2016-06-02 22:12:00
3.131730769230769,-73.94380804208609,15.240384615384615,0.10653846153846157,2016-06-02 09:05:26
2.3835802469135805,-73.94891366840879,10.5,-2.0816681711721683e-16,2016-06-02 21:59:24
1.3639726027397263,-73.92941702228704,6.873287671232866,0.037945205479451766,2016-06-02 21:48:44
9.467777777777778,-73.94702996148004,36.22222222222222,1.3877787807814454e-17,2016-06-02 21:00:04
3.563333333333333,-73.94078572591145,13.333333333333336,0.0,2016-06-02 01:27:57
4.00054054054054,-73.95199461241027,20.094594594594593,0.14972972972972975,2016-06-02 16:19:28
7.372962962962962,-73.93558530454283,27.129629629629637,0.20518518518518505,2016-06-02 07:41:37
2.474,-73.95879211425782,11.8,0.0,2016-06-02 09:39:19
1.0798507462686562,-73.93706466902547,6.1417910447761255,-1.8041124150158796e-16,2016-06-02 09:53:28
2.9865384615384616,-73.93445719205418,13.250000000000002,0.3196153846153842,2016-06-02 10:00:41
1.3129629629629629,-73.93817689683702,6.462962962962963,-1.249000902703301e-16,2016-06-02 01:59:45
1.1724210526315793,-73.94159690455386,6.936842105263161,-2.3592239273284576e-16,2016-06-02 16:08:06
7.883333333333333,-73.99351501464844,36.16666666666667,1.0693333333333328,2016-06-02 11:20:44
1.1360975609756094,-73.93223441519389,6.658536585365858,-2.0816681711721683e-16,2016-06-02 13:27:25
14.2,-73.94635009765625,25.0,0.0,2016-06-02 15:03:18
3.7452380952380953,-73.93217177618118,17.0952380952381,0.39571428571428535,2016-06-02 12:22:47
1.932876712328767,-73.92913410761584,10.328767123287673,-1.8041124150158796e-16,2016-06-02 17:28:23
9.221111111111114,-73.94379848904079,39.83333333333333,0.6155555555555553,2016-06-02 07:58:51
14.51,-73.98751831054688,47.5,1.3849999999999996,2016-06-02 23:53:49
0.98608,-73.9367125854492,5.8559999999999865,-2.7755575615628914e-16,2016-06-02 20:05:49
7.894285714285715,-73.96510460263207,31.095238095238106,1.0295238095238095,2016-06-02 11:04:08
